39991608	4	39991600		Parafudr ve aşırı gerilim koruma
39991700	3	39990000		Endüstriyel otomasyon ve kontrol
39991701	4	39991700		PLC modülü
39991702	4	39991700		HMI operatör paneli
39991703	4	39991700		Servo ve step motor sürücü
39991704	4	39991700		Frekans invertörü (sürücü)
39991705	4	39991700		Zaman rölesi ve sayıcı
39991706	4	39991700		Sensör ve enkoder
39991707	4	39991700		Endüstriyel haberleşme ekipmanı
39991800	3	39990000		Kompanzasyon ve güç kalitesi
39991801	4	39991800		Reaktif güç kontrol rölesi
39991802	4	39991800		Şönt kapasitör
39991803	4	39991800		Harmonik filtre
39991804	4	39991800		Kompanzasyon kontaktörü
39991900	3	39990000		Ölçü ve izleme
39991901	4	39991900		Akım transformatörü
39991902	4	39991900		Gerilim transformatörü
39991903	4	39991900		Enerji analizörü
39991904	4	39991900		Pano tipi multimetre
39991905	4	39991900		Enerji izleme sistemi
22990000	2	22000000		Beton, kazı ve kaldırma ekipmanları
22991500	3	22990000		Beton ekipmanları
22991501	4	22991500		Beton santrali
22991502	4	22991500		Transmikser
22991503	4	22991500		Beton pompası
22991504	4	22991500		Beton vibratörü
22991505	4	22991500		Perdah ve mala makinesi
22991600	3	22990000		Kompakt iş makineleri
22991601	4	22991600		Mini ekskavatör
22991602	4	22991600		Kazıcı yükleyici (beko loder)
22991603	4	22991600		Mini yükleyici
22991604	4	22991600		Teleskopik yükleyici (telehandler)
22991700	3	22990000		Vinç ve kaldırma platformları
22991701	4	22991700		Kule vinç
22991702	4	22991700		Mobil vinç
22991703	4	22991700		Paletli vinç
22991704	4	22991700		Cephe platformu ve makaslı platform
23990000	2	23000000		Takım, aparat ve endüstriyel bakım
23991500	3	23990000		Takım ve bağlama aparatları
23991501	4	23991500		CNC takım tutucu ve adaptör
23991502	4	23991500		Kesici uç (insert)
23991503	4	23991500		Ayna ve bağlama aparatı
23991504	4	23991500		Mengene ve fikstür
23991600	3	23990000		Endüstriyel bakım ekipmanları
23991601	4	23991600		Gres ve yağlama ekipmanı
23991602	4	23991600		Rulman ısıtıcı ve çektirme
23991603	4	23991600		Lazer hizalama cihazı
23991604	4	23991600		Titreşim analiz cihazı
24990000	2	24000000		Kaldırma ve bağlama ekipmanları (rigging)
24991500	3	24990000		Sapan ve bağlama elemanları
24991501	4	24991500		Çelik halat sapan
24991502	4	24991500		Zincir sapan
24991503	4	24991500		Polyester sapan
24991504	4	24991500		Kilit ve karabina (shackle)
24991505	4	24991500		Caraskal ve el vinci
24991506	4	24991500		Halat ve makara sistemleri
73990000	2	73000000		Endüstriyel bakım ve destek hizmetleri (MRO)
73991500	3	73990000		Bakım, onarım ve kontrol hizmetleri
73991501	4	73991500		Makine bakım ve onarım hizmeti
73991502	4	73991500		Elektrik pano bakım hizmeti
73991503	4	73991500		Vinç ve kaldırma ekipmanı periyodik kontrol
73991504	4	73991500		Kalibrasyon hizmeti
73991505	4	73991500		Endüstriyel temizlik hizmeti
73991506	4	73991500		Yalıtım ve izolasyon uygulama hizmeti
11990000	2	11000000		Metal yarı mamul ve profil ürünleri
11991500	3	11990000		Paslanmaz çelik ürünler
11991501	4	11991500		Paslanmaz çelik boru ve profil
11991502	4	11991500		Paslanmaz çelik sac ve levha
11991503	4	11991500		Paslanmaz çelik lama, mil ve çubuk
11991504	4	11991500		Paslanmaz bağlantı elemanları
11991600	3	11990000		Galvaniz ve kaplamalı ürünler
11991601	4	11991600		Galvaniz sac ve rulo
11991602	4	11991600		Galvaniz boru ve profil
11991603	4	11991600		Sıcak daldırma galvaniz kaplama
11991700	3	11990000		Alüminyum ürünler
11991701	4	11991700		Alüminyum sistem/endüstriyel profil
11991702	4	11991700		Alüminyum sac, levha ve rulo
11991703	4	11991700		Alüminyum boru ve kutu profil
11991800	3	11990000		Karbon çeliği ürünler
11991801	4	11991800		Siyah çelik boru (dikişli/dikişsiz)
11991802	4	11991800		Sıcak/soğuk haddelenmiş sac
11991803	4	11991800		Lama, köşebent ve NPU/IPE/HEA profil
11991804	4	11991800		İnşaat demiri ve hasır çelik
23991700	3	23990000		CNC talaşlı imalat
23991701	4	23991700		CNC torna işleme
23991702	4	23991700		CNC freze / işleme merkezi
23991703	4	23991700		CNC taşlama ve honlama
23991704	4	23991700		Erozyon (EDM) ve tel erozyon
23991800	3	23990000		Sac işleme ve kesim
23991801	4	23991800		Lazer kesim (sac/boru)
23991802	4	23991800		Plazma ve oksijen kesim
23991803	4	23991800		Su jeti kesim
23991804	4	23991800		Abkant büküm ve şekillendirme
23991805	4	23991800		CNC punch / sac delme
23991900	3	23990000		Kalıp ve model imalatı
23991901	4	23991900		Plastik enjeksiyon kalıbı
23991902	4	23991900		Sac metal (progresif) kalıp
23991903	4	23991900		Döküm modeli ve maça kalıbı
23992000	3	23990000		Kaynak ve birleştirme
23992001	4	23992000		Kaynak teli, elektrot ve sarfı
23992002	4	23992000		Kaynak makinesi (MIG/TIG/örtülü)
23992003	4	23992000		Robot kaynak hizmeti
31990000	2	31000000		Hareket, aktarma ve akışkan bileşenleri
31991500	3	31990000		Güç aktarma organları
31991501	4	31991500		Redüktör ve dişli kutusu
31991502	4	31991500		Kaplin ve şaft bağlantı elemanı
31991503	4	31991500		Kayış, kasnak ve zincir dişli
31991504	4	31991500		Lineer kızak, vidalı mil ve yataklama
31991600	3	31990000		Hidrolik bileşenler
31991601	4	31991600		Hidrolik hortum ve rakor
31991602	4	31991600		Hidrolik silindir
31991603	4	31991600		Hidrolik pompa ve valf
31991604	4	31991600		Hidrolik güç ünitesi
31991700	3	31990000		Pnömatik bileşenler
31991701	4	31991700		Pnömatik silindir ve aktüatör
31991702	4	31991700		Pnömatik valf ve şartlandırıcı
31991703	4	31991700		Pnömatik hortum ve bağlantı
31991800	3	31990000		Sızdırmazlık ve titreşim elemanları
31991801	4	31991800		O-ring, keçe ve salmastra
31991802	4	31991800		Titreşim takozu ve kompansatör
39992000	3	39990000		Tahrik, sürücü ve motor
39992001	4	39992000		Servo motor ve sürücü
39992002	4	39992000		Frekans invertörü (VFD)
39992003	4	39992000		Asenkron elektrik motoru
39992004	4	39992000		Redüktörlü motor (motoredüktör)
39992100	3	39990000		Kablo taşıma ve yönetim
39992101	4	39992100		Kablo kanalı ve tava
39992102	4	39992100		Kablo merdiveni ve askı
31109000	3	31100000		Pik ve sfero döküm parçalar
31109100	3	31100000		Çelik döküm parçalar
31109200	3	31100000		Alüminyum ve hafif metal döküm
31109300	3	31100000		Bronz ve pirinç döküm
31109400	3	31100000		Hassas döküm (precision casting)
31119000	3	31110000		Alüminyum ekstrüzyon profiller
31119100	3	31110000		Plastik ekstrüzyon profiller
31119200	3	31110000		Kauçuk ekstrüzyon fitil ve profiller
31139000	3	31130000		Sıcak dövme parçalar
31139100	3	31130000		Soğuk dövme parçalar
31139200	3	31130000		Dövme flanş ve bağlantı parçaları
31149000	3	31140000		Plastik enjeksiyon kalıplama parçaları
31149100	3	31140000		Kauçuk kalıplama parçaları
31149200	3	31140000		Rotasyon ve şişirme kalıplama parçaları
31149300	3	31140000		Kompozit ve SMC kalıplama parçaları
31189000	3	31180000		O-ring ve keçeler
31189100	3	31180000		Flanş ve motor contaları
31189200	3	31180000		Körük ve manşonlar
31189300	3	31180000		Salmastra ve mekanik salmastralar
31189400	3	31180000		Tapa kapak ve koruyucu tıpalar
31239000	3	31230000		Çekilmiş ve haddelenmiş çubuk stok
31239100	3	31230000		İşlenmiş boru ve tüp stok
31239200	3	31230000		Kesilmiş levha ve plaka stok
31249000	3	31240000		Endüstriyel lens ve prizmalar
31249100	3	31240000		Optik pencere ve aynalar
31249200	3	31240000		Fiber optik ve ışık kılavuzları
31259000	3	31250000		Hidrolik kontrol valfleri ve blokları
31259100	3	31250000		Pnömatik valf ve valf adaları
31259200	3	31250000		Basınç ve akış regülatörleri
31259300	3	31250000		Elektrikli aktüatör ve kontrol üniteleri
31269000	3	31260000		Elektrik pano gövde ve mahfazaları
31269100	3	31260000		Endüstriyel dolap ve raf sistemleri
31269200	3	31260000		Kasa taşıma sandık ve muhafazalar
31279000	3	31270000		Talaşlı imalat makine parçaları
31279100	3	31270000		Dişli mil ve kovan parçaları
31279200	3	31270000		Kam eksantrik ve bağlantı kolları
31289000	3	31280000		Sac damgalama ve pres parçaları
31289100	3	31280000		Derin çekme sac parçalar
31289200	3	31280000		Sac bükme ve abkant parçalar
31299000	3	31290000		İşlem görmüş alüminyum profiller
31299100	3	31290000		Anodize ve kaplamalı ekstrüzyonlar
31309000	3	31300000		İşlem görmüş dövme parçalar
31309100	3	31300000		Isıl işlem görmüş dövme parçalar
31319000	3	31310000		Kaynaklı boru spoolları
31319100	3	31310000		Boru dirsek ve fitting montajları
31319200	3	31310000		Manifold ve dağıtım hatları
31329000	3	31320000		Çubuk stok kaynaklı montajlar
31329100	3	31320000		Mil ve çubuk alt montajları
31339000	3	31330000		Çelik konstrüksiyon montajları
31339100	3	31330000		Platform merdiven ve korkuluk montajları
31339200	3	31330000		Şasi ve iskelet montajları
31349000	3	31340000		Kaynaklı sac montajlar
31349100	3	31340000		Sac kabin ve muhafaza montajları
31359000	3	31350000		Tüp bükme ve montajları
31359100	3	31350000		Isı değiştirici tüp demetleri
31369000	3	31360000		Levha kaynaklı montajlar
31369100	3	31360000		Tank ve basınçlı kap montajları
31379000	3	31370000		Refrakter tuğla ve bloklar
31379100	3	31370000		Refrakter harç ve döküm malzemeleri
31379200	3	31370000		Seramik fiber ve yalıtım battaniyeleri
31389000	3	31380000		Kalıcı mıknatıslar
31389100	3	31380000		Elektromıknatıs ve manyetik kaldırıcılar
31389200	3	31380000		Manyetik separatör ve tutucular
31399000	3	31390000		CNC torna işlenmiş parçalar
31399100	3	31390000		CNC freze işlenmiş parçalar
31399200	3	31390000		Taşlama ve honlama işlenmiş parçalar
31399300	3	31390000		Erozyon ve dalma erozyon parçaları
31419000	3	31410000		Keçe ve fitil sızdırmazlık elemanları
31419100	3	31410000		Yağ keçesi ve mil keçeleri
31429000	3	31420000		Sinterlenmiş metal parçalar
31429100	3	31420000		Toz metalurjisi burç ve yataklar
31229000	3	31220000		Deri ve tekstil boyama özleri
31229100	3	31220000		Tabaklama kimyasalları
11189000	3	11180000		Demir ve çelik oksitleri
11189100	3	11180000		Alüminyum ve çinko oksitleri
11189200	3	11180000		Titanyum ve özel metal oksitleri
11199000	3	11190000		Demir ve çelik hurdası
11199100	3	11190000		Alüminyum ve bakır hurdası
11199200	3	11190000		Talaş ve döküm yan ürünleri
11199300	3	11190000		Cüruf ve proses yan ürünleri
23119000	3	23110000		Rafineri ve proses kolonları
23119100	3	23110000		Petrol pompa ve transfer üniteleri
23119200	3	23110000		Yağ filtrasyon ve ayrıştırma üniteleri
23219000	3	23210000		Baskılı devre kartı üretim makineleri
23219100	3	23210000		SMD dizgi ve lehimleme makineleri
23219200	3	23210000		Kablo ve konnektör işleme makineleri
23219300	3	23210000		Elektronik test ve kontrol tezgahları
30149000	3	30140000		Isı yalıtım malzemeleri
30149100	3	30140000		Ses yalıtım malzemeleri
30149200	3	30140000		Su ve nem yalıtım malzemeleri
30149300	3	30140000		Yangın yalıtım ve durdurucu ürünler
30149400	3	30140000		Boru ve tesisat yalıtımı
30259000	3	30250000		Tünel ve galeri tahkimat malzemeleri
30259100	3	30250000		Yer altı destek ve bulon sistemleri
32119000	3	32110000		Diyot ve doğrultucular
32119100	3	32110000		Transistör ve tristörler
32119200	3	32110000		Güç yarı iletken modülleri
32119300	3	32110000		Optokuplör ve sensör yarı iletkenleri
32149000	3	32140000		Vakum tüpleri ve magnetronlar
32149100	3	32140000		Görüntü ve gösterge tüpleri
32159000	3	32150000		PLC ve kontrol modülleri
32159100	3	32150000		HMI operatör panelleri
32159200	3	32150000		Endüstriyel sensör ve enkoderler
32159300	3	32150000		Motor sürücü ve servo kontrolörler
32159400	3	32150000		Endüstriyel haberleşme ve ağ geçitleri
32159500	3	32150000		Güvenlik röle ve kontrol üniteleri
50219000	3	50210000		Tütün mamulleri
50219100	3	50210000		Nargile ve tütün ikameleri
50389000	3	50380000		Meyve püreleri ve konsantreleri
50389100	3	50380000		Sebze püreleri ve konsantreleri
52179000	3	52170000		Duvar kağıdı ve kaplamaları
52179100	3	52170000		Dekoratif duvar panelleri
56139000	3	56130000		Mağaza raf ve teşhir sistemleri
56139100	3	56130000		Kasa ve tezgah üniteleri
56139200	3	56130000		Vitrin ve stand sistemleri
56149000	3	56140000		Dekoratif aksesuar ve süsler
56149100	3	56140000		Tabela ve yönlendirme öğeleri
73129000	3	73120000		Fason döküm ve dövme hizmetleri
73129100	3	73120000		Fason ısıl işlem hizmetleri
73129200	3	73120000		Fason yüzey kaplama ve galvaniz hizmetleri
73129300	3	73120000		Fason mineral öğütme ve eleme hizmetleri
77149000	3	77140000		Su ve atıksu analiz hizmetleri
77149100	3	77140000		Emisyon ve hava kalitesi ölçümü
77149200	3	77140000		Toprak ve atık analiz hizmetleri
77149300	3	77140000		Gürültü ve titreşim ölçümü
82169000	3	82160000		Tanıtım filmi ve video prodüksiyon
82169100	3	82160000		Fotoğraf ve görsel çekim hizmetleri
82169200	3	82160000		Kurgu seslendirme ve post prodüksiyon
12990000	2	12000000		Endüstriyel boya, yapıştırıcı ve proses kimyasalları
12991500	3	12990000		Endüstriyel boya ve astarlar
12991600	3	12990000		Toz boya ve kaplama malzemeleri
12991700	3	12990000		Yapıştırıcı ve dolgu malzemeleri
12991800	3	12990000		Yağ alma ve endüstriyel temizlik kimyasalları
12991900	3	12990000		Su ve proses kimyasalları
12992000	3	12990000		Yüzey işlem ve fosfatlama kimyasalları
13990000	2	13000000		Plastik ve kauçuk yarı mamul
13991500	3	13990000		Plastik levha ve plakalar
13991600	3	13990000		Plastik boru ve profiller
13991700	3	13990000		Kauçuk hortum ve tabakalar
13991800	3	13990000		Teknik ve mühendislik plastikleri
13991900	3	13990000		Sünger ve köpük malzemeler
14990000	2	14000000		Ambalaj ve koli malzemeleri
14991500	3	14990000		Oluklu mukavva koli ve kutular
14991600	3	14990000		Koruyucu ambalaj ve dolgu malzemeleri
14991700	3	14990000		Etiket ve baskılı ambalaj
14991800	3	14990000		Streç film ve ambalaj bantları
14991900	3	14990000		Palet ve taşıma ambalajı
15990000	2	15000000		Endüstriyel yağ ve işletme akışkanları
15991500	3	15990000		Hidrolik ve devirdaim yağları
15991600	3	15990000		Kesme ve talaşlı imalat sıvıları
15991700	3	15990000		Gres ve özel yağlayıcılar
15991800	3	15990000		Isı transfer ve trafo yağları
15991900	3	15990000		Antifriz ve soğutma sıvıları
26990000	2	26000000		Enerji depolama ve dağıtım sistemleri
26991500	3	26990000		Akü ve enerji depolama sistemleri
26991600	3	26990000		Kesintisiz güç kaynakları (UPS)
26991700	3	26990000		Güneş enerjisi sistemleri
26991800	3	26990000		Trafo ve orta gerilim dağıtım ekipmanları
27990000	2	27000000		Atölye el aletleri ve donanımı
27991500	3	27990000		Akülü ve elektrikli el aletleri
27991600	3	27990000		Havalı (pnömatik) el aletleri
27991700	3	27990000		Ölçü ve markalama el aletleri
27991800	3	27990000		Alet dolabı ve atölye tezgahları
32990000	2	32000000		Elektronik montaj ve kablaj
32991500	3	32990000		Kablo demeti ve konnektör montajları
32991600	3	32990000		Baskılı devre kartı montajı (PCBA)
32991700	3	32990000		Güç kaynakları ve dönüştürücüler
32991800	3	32990000		Endüstriyel bilgisayar ve gömülü sistemler
32991900	3	32990000		Elektronik muhafaza ve soğutma çözümleri
40990000	2	40000000		Endüstriyel tesisat ve iklimlendirme
40991500	3	40990000		Endüstriyel havalandırma ve fanlar
40991600	3	40990000		Soğutma grupları ve chillerler
40991700	3	40990000		Kazan ve brülör sistemleri
40991800	3	40990000		Isı değiştirici ve eşanjörler
40991900	3	40990000		Su arıtma ve filtrasyon sistemleri
40992000	3	40990000		Basınçlı hava hattı ve ekipmanları
47990000	2	47000000		Endüstriyel temizlik ekipmanları
47991500	3	47990000		Zemin temizleme makineleri
47991600	3	47990000		Endüstriyel vakum ve süpürgeler
47991700	3	47990000		Yüksek basınçlı yıkama sistemleri
76990000	2	76000000		Saha ve tesis temizlik hizmetleri
76991500	3	76990000		Tank ve boru hattı temizliği
76991600	3	76990000		Kumlama ve yüzey hazırlama hizmetleri
76991700	3	76990000		Endüstriyel tesis temizlik hizmetleri
77990000	2	77000000		Atık yönetimi ve geri kazanım
77991500	3	77990000		Endüstriyel atık toplama ve bertaraf
77991600	3	77990000		Geri dönüşüm ve geri kazanım hizmetleri
77991700	3	77990000		Arıtma tesisi işletme hizmetleri
22991800	3	22990000		Yol ve asfalt makineleri
22991900	3	22990000		Delme kırma ve sondaj ekipmanları
22992000	3	22990000		Şantiye saha ve barınma ekipmanları
31991900	3	31990000		Yay ve tel form parçaları
73991600	3	73990000		Eklemeli imalat ve 3D baskı hizmetleri
73991700	3	73990000		Tersine mühendislik ve prototipleme
